Unnamed: 0,observation_date,CPIAUCSL,CPILFESL,UNRATE,DCOILWTICO,VIXCLS,DTWEXBGS,GOLD,MOVE,SP500,Open,High,Low,GS10,FEDFUNDS,Date,SMA_10,SMA_50,EMA_10,EMA_50,ROC_10,RSI_14,BB_upper,BB_lower,Volatility_20
422,2023-05-05,303.316,307.623,3.6,71.32,17.19,118.7184,1990.4,122.5,4136.25,4084.73,4147.02,4084.73,3.57,5.06,2023-05-05,4058.608,3965.2603999999997,4087.8535565787406,4037.3352651719156,0.04186607691610167,53.86434496146834,4241.78821926781,3806.592780732189,0.01871712035237156
423,2023-05-12,303.316,307.623,3.6,70.02,17.03,119.5206,2011.6,130.2,4124.08,4138.54,4143.74,4099.12,3.57,5.06,2023-05-12,4066.4519999999998,3964.5772,4094.440182655333,4040.737019478899,0.01938877408765971,49.22130118060791,4242.738560860746,3833.5684391392533,0.018734158602711215
424,2023-05-19,303.316,307.623,3.6,71.57,16.81,119.9479,2010.3,120.5,4191.98,4204.15,4212.91,4180.2,3.57,5.06,2023-05-19,4099.491,3966.2459999999996,4112.174694899818,4046.6681167542365,0.0855580214367655,56.20477214942302,4248.704399368716,3862.8506006312828,0.018904588433955476
425,2023-05-26,303.316,307.623,3.6,72.35,17.95,120.8022,1967.25,127.5,4205.45,4156.16,4212.87,4156.16,3.57,5.06,2023-05-26,4128.372,3972.3378000000002,4129.133841281669,4052.8948572736786,0.07373922545855627,57.70318710526957,4259.6743646534305,3882.9176353465696,0.018761249974687692
426,2023-06-02,304.099,308.291,3.6,71.76,14.6,120.2102,1940.4,145.4,4282.37,4241.01,4290.67,4241.01,3.75,5.08,2023-06-02,4159.51,3984.4884,4156.994961048638,4061.8938824786323,0.07841369532534714,69.81663600025382,4292.639854944356,3878.280145055645,0.01831466947249128
427,2023-06-09,304.099,308.291,3.6,70.16,13.83,119.6781,1965.02,120.9,4298.86,4304.88,4322.62,4291.7,3.75,5.08,2023-06-09,4178.465,3992.2307999999994,4182.788604494341,4071.186671401039,0.046126965354280625,67.36905643811565,4322.474286306715,3881.070713693285,0.01815642522933066
428,2023-06-16,304.099,308.291,3.6,71.81,13.54,118.7168,1963.48,115.8,4409.59,4440.95,4448.47,4407.44,3.75,5.08,2023-06-16,4208.9220000000005,4003.916,4224.025221859006,4084.457390169626,0.07419452280378658,91.79250175406492,4378.034583493244,3859.413416506756,0.01822357998186917
429,2023-06-23,304.099,308.291,3.6,68.91,13.44,119.4584,1959.35,104.4,4348.33,4354.17,4366.55,4341.34,3.75,5.08,2023-06-23,4229.991,4012.895,4246.626090611914,4094.80533565317,0.05092033139664154,82.61335992626508,4408.246416666547,3850.3865833334535,0.01841924999116599
430,2023-06-30,304.099,308.291,3.6,70.66,13.59,119.7118,1924.05,105.7,4450.38,4422.44,4458.48,4422.44,3.75,5.08,2023-06-30,4261.677,4024.6394,4283.672255955203,4108.74944013736,0.07665621552575042,83.78222203430444,4460.077365631854,3834.5476343681453,0.018678795295237683
431,2023-07-07,304.615,308.959,3.5,73.91,14.83,119.4293,1916.0,110.6,4398.95,4404.54,4440.39,4397.4,3.9,5.12,2023-07-07,4284.624,4033.3857999999996,4304.63184578153,4120.129854249621,0.055035639935915315,73.25902608248745,4493.602158202938,3833.008841797063,0.018957185048927568
432,2023-07-14,304.615,308.959,3.5,75.44,13.34,117.4209,1929.5,130.4,4505.42,4514.61,4527.76,4499.56,3.9,5.12,2023-07-14,4321.540999999999,4040.8884000000003,4341.13878291216,4135.239271730028,0.08925234209731037,77.62065064429788,4540.582291608009,3839.566708391992,0.0180156808799831
433,2023-07-21,304.615,308.959,3.5,77.06,13.6,118.3072,1959.25,112.5,4536.34,4550.16,4555.0,4535.79,3.9,5.12,2023-07-21,4362.767,4048.7114,4376.6299132917675,4150.96871205434,0.09996411320827914,77.56803849983405,4590.337223111785,3838.8817768882163,0.017773631895425433
434,2023-07-28,304.615,308.959,3.5,80.55,13.33,118.1429,1960.65,106.7,4582.23,4565.75,4590.16,4564.01,3.9,5.12,2023-07-28,4401.7919999999995,4054.7529999999997,4414.011747238718,4167.880919424759,0.0930944327024461,79.3316686059433,4622.017247657881,3879.2657523421185,0.013028227901341085
435,2023-08-04,306.138,309.646,3.7,82.76,17.1,119.1684,1960.75,109.8,4478.03,4513.96,4540.34,4474.55,4.17,5.33,2023-08-04,4429.05,4059.744,4425.651429558951,4180.043628466925,0.06481589366179596,68.51751827445898,4627.999098424613,3929.422901575387,0.014711356096280038
436,2023-08-11,306.138,309.646,3.7,83.17,14.84,119.9929,1939.75,115.9,4464.05,4450.69,4476.23,4443.98,4.17,5.33,2023-08-11,4447.218,4067.8718,4432.63298782096,4191.181133232928,0.04242510572416691,70.13810389738046,4630.074319937577,3976.6536800624226,0.014773243190899588
437,2023-08-18,306.138,309.646,3.7,81.25,17.3,120.7937,1917.85,112.1,4369.71,4344.88,4381.82,4335.31,4.17,5.33,2023-08-18,4454.303,4076.7807999999995,4421.192444580785,4198.182265263009,0.01648111359755844,63.70626639138441,4631.066023730269,4001.7019762697314,0.014312121706658057
438,2023-08-25,306.138,309.646,3.7,80.47,15.68,120.8752,1892.45,120.5,4405.71,4389.38,4418.46,4356.29,4.17,5.33,2023-08-25,4453.915,4083.5478000000003,4418.377454657006,4206.320607801715,-0.0008799003989032883,62.366487299658644,4631.997364773376,4030.8396352266236,0.014318650669626848
439,2023-09-01,307.374,310.616,3.8,85.52,13.09,121.1011,1905.05,110.4,4515.77,4530.6,4541.25,4501.35,4.38,5.33,2023-09-01,4470.659,4096.3966,4436.085190173913,4218.455878084001,0.038506737069173846,66.15005100235237,4647.128181249849,4053.521818750151,0.01507509588449073
440,2023-09-08,307.374,310.616,3.8,87.51,13.84,122.2933,1939.25,102.9,4457.49,4451.3,4473.53,4448.38,4.38,5.33,2023-09-08,4471.370000000001,4111.6818,4439.9769737786555,4227.829765217962,0.0015976163833200108,59.29413013480521,4648.497635079293,4084.5493649207074,0.015531525418108951
441,2023-09-15,307.374,310.616,3.8,90.83,13.79,121.5361,1921.95,104.3,4450.32,4497.98,4497.98,4447.21,4.38,5.33,2023-09-15,4476.507,4128.975799999999,4441.857524000718,4236.554872464316,0.0116777867445641,58.118741825510824,4648.86300505741,4112.267994942589,0.01553470476657486
442,2023-09-22,307.374,310.616,3.8,90.0,17.2,121.8735,1928.05,96.6,4320.06,4341.74,4357.4,4316.49,4.38,5.33,2023-09-22,4457.971,4142.5838,4419.712519636951,4239.829583348068,-0.04114155838967282,45.299324799697594,4634.362414031388,4145.149585968613,0.017013419594028172
443,2023-09-29,307.374,310.616,3.8,90.77,17.52,122.6332,1927.45,101.1,4288.05,4328.18,4333.15,4274.86,4.38,5.33,2023-09-29,4433.142,4156.6834,4395.77387970296,4241.720580079516,-0.05473355171790473,46.73477347084698,4614.442972961713,4181.4660270382865,0.0171150806245944
444,2023-10-06,307.653,311.433,3.9,82.83,17.45,123.6561,1856.75,113.6,4308.5,4234.79,4324.1,4219.55,4.8,5.33,2023-10-06,4405.769,4167.798400000001,4379.905901575148,4244.339380860712,-0.05973728948568702,41.56941506429301,4602.469491189827,4205.091508810173,0.016794930248588427
445,2023-10-13,307.653,311.433,3.9,87.67,19.32,123.8788,1829.8,126.6,4327.78,4360.49,4377.1,4311.97,4.8,5.33,2023-10-13,4390.744000000001,4176.3328,4370.428464925121,4247.611562003429,-0.03355270062951787,45.60304456883023,4589.493099254409,4230.300900745589,0.016804047857636107
446,2023-10-20,307.653,311.433,3.9,89.12,21.71,123.9049,1919.3,128.3,4224.16,4273.85,4276.56,4223.03,4.8,5.33,2023-10-20,4366.754999999999,4185.405,4343.834198575099,4246.691892905255,-0.05373819737682162,32.56206135456188,4596.876097761241,4217.096902238759,0.01724009513395235
447,2023-10-27,307.653,311.433,3.9,86.04,21.27,123.9145,1993.85,135.4,4117.37,4152.93,4156.7,4103.78,4.8,5.33,2023-10-27,4341.521,4187.8938,4302.658889743263,4241.620446124657,-0.05774753931038901,26.2577493681502,4623.541051843552,4172.282948156447,0.018060462024438218
448,2023-11-03,308.087,312.373,3.7,81.19,14.91,122.1006,1981.9,129.2,4358.34,4334.23,4373.62,4334.23,4.5,5.33,2023-11-03,4336.784,4195.7538,4312.78272797176,4246.197683531534,-0.010751955984392936,39.609804995312864,4621.583411225643,4169.115588774357,0.021808376418294338
449,2023-11-10,308.087,312.373,3.7,76.34,14.17,122.4434,1995.41,118.7,4415.24,4364.15,4418.03,4353.34,4.5,5.33,2023-11-10,4326.731,4203.5362,4331.411322885985,4252.826793981278,-0.022261984113451483,46.952267233596416,4623.9781754879305,4173.411824512069,0.021760775072656648
450,2023-11-17,308.087,312.373,3.7,76.47,13.8,121.1657,1946.7,116.8,4514.02,4509.55,4520.12,4499.66,4.5,5.33,2023-11-17,4332.384,4212.3826,4364.6129005430785,4263.069664805542,0.0126820250858668,52.24098806181666,4631.980149602245,4171.773850397754,0.021702465690991938
451,2023-11-24,308.087,312.373,3.7,74.83,12.46,120.5285,1980.95,113.1,4559.34,4555.84,4560.31,4552.8,4.5,5.33,2023-11-24,4343.286,4224.8818,4400.0178277170635,4274.688109322971,0.02449711481421568,58.89538320089315,4650.509845149934,4169.283154850065,0.021585374442082743
452,2023-12-01,308.735,313.23,3.8,73.7,12.63,120.2542,1998.85,107.4,4594.63,4559.43,4599.39,4554.71,4.02,5.33,2023-12-01,4370.743,4239.7272,4435.401859041233,4287.234850133836,0.06355698763443085,58.867984753750534,4665.503432278754,4163.210567721246,0.02100051847977243
453,2023-12-08,308.735,313.23,3.8,70.87,12.35,121.0499,2056.15,111.5,4604.37,4576.2,4609.23,4574.06,4.02,5.33,2023-12-08,4402.375,4254.9182,4466.123339215555,4299.671522677607,0.07376779655087962,54.59133967622243,4677.555061484132,4157.961938515868,0.020959804735895343
454,2023-12-15,308.735,313.23,3.8,71.05,12.28,120.062,2004.2,121.6,4719.19,4714.23,4725.53,4704.69,4.02,5.33,2023-12-15,4443.4439999999995,4272.512,4512.13545935818,4316.123227670642,0.09532087733549943,62.81084785588409,4708.737632163024,4140.475367836976,0.02155447157977412
455,2023-12-22,308.735,313.23,3.8,73.29,13.03,119.4214,2035.25,115.8,4754.63,4753.92,4772.94,4736.77,4.02,5.33,2023-12-22,4486.129,4289.7029999999995,4556.22537583851,4333.319571683559,0.0986302446057794,64.49550811207335,4758.208108777313,4118.6648912226865,0.020797870182294845
456,2023-12-29,308.735,313.23,3.8,71.89,12.45,118.7686,2061.35,111.4,4769.83,4782.88,4788.43,4751.99,4.02,5.33,2023-12-29,4540.696000000001,4305.1178,4595.062580231508,4350.437627695969,0.1291783455172153,74.06190817560264,4806.21931285952,4101.231687140481,0.020744633272789456
457,2024-01-05,309.794,314.389,3.7,74.0,13.35,119.7474,2065.45,114.6,4697.24,4690.57,4721.49,4682.11,4.06,5.33,2024-01-05,4598.683,4319.6104,4613.640292916688,4364.0377207275,0.1408350476153466,70.9800141510885,4836.326946955642,4103.877053044358,0.02041419983172505
458,2024-01-12,309.794,314.389,3.7,72.94,12.7,119.9009,2056.05,116.2,4783.83,4791.18,4802.4,4768.98,4.06,5.33,2024-01-12,4641.232000000001,4333.8758,4644.583876022744,4380.500163051912,0.09762661930918637,72.82321646356102,4879.474272556596,4098.541727443404,0.020656314579942256
459,2024-01-19,309.794,314.389,3.7,73.69,13.3,120.9947,2052.7,106.5,4839.81,4796.28,4842.07,4785.87,4.06,5.33,2024-01-19,4683.689,4347.9424,4680.0795349277,4398.512313520464,0.09616011813627368,73.7484114542267,4926.061096307458,4084.3589036925423,0.0201650200079752
460,2024-01-26,309.794,314.389,3.7,78.45,13.26,120.9665,2027.25,105.0,4890.97,4888.91,4906.69,4881.47,4.06,5.33,2024-01-26,4721.384,4363.9526000000005,4718.423255849936,4417.824379656916,0.08350649753434847,82.50923876478446,4980.741767815367,4073.0262321846335,0.019830343919864553
461,2024-02-02,311.022,315.555,3.9,72.72,13.85,121.2438,2016.55,100.2,4958.61,4916.06,4975.29,4907.99,4.21,5.33,2024-02-02,4761.311,4381.543,4762.09357296813,4439.031658886057,0.08757188540446625,92.64106567182334,5043.493606579249,4061.1033934207508,0.019866724324027214
462,2024-02-09,311.022,315.555,3.9,77.26,12.93,121.3851,2035.4,106.7,5026.61,5004.17,5030.06,5000.34,4.21,5.33,2024-02-09,4804.509,4402.6744,4810.187468792105,4462.073946772879,0.0940184519754581,91.07628004179726,5109.186621390547,4066.0653786094517,0.01814550479035191
463,2024-02-16,311.022,315.555,3.9,79.65,14.24,121.4984,2021.35,106.2,5005.57,5031.13,5038.7,4999.52,4.21,5.33,2024-02-16,4844.628999999999,4421.873,4845.711565375359,4483.387517487668,0.08713461342159734,87.95895008937872,5156.874724090989,4090.129275909012,0.018017550763509554
464,2024-02-23,311.022,315.555,3.9,77.6,13.75,121.3991,2010.1,109.2,5088.8,5100.92,5111.06,5081.46,4.21,5.33,2024-02-23,4881.59,4446.4172,4889.909462579839,4507.129183468544,0.07832064400882377,87.71324339929662,5212.759676150146,4112.274323849855,0.018103380859042784
465,2024-03-01,312.107,316.762,3.9,80.9,13.11,121.3741,2033.4,108.3,5137.08,5098.51,5140.33,5094.16,4.21,5.33,2024-03-01,4919.835,4470.826,4934.849560292595,4531.833137058013,0.08043738419182977,87.76078431372548,5268.398682851106,4137.565317148894,0.018079243668724577
466,2024-03-08,312.107,316.762,3.9,78.96,14.74,120.3612,2073.6,106.5,5123.69,5164.46,5189.26,5117.5,4.21,5.33,2024-03-08,4955.2210000000005,4493.88,4969.184185693941,4555.043210114561,0.07418713035894364,85.59816982909429,5295.839225101665,4200.077774898335,0.016618316601891038
467,2024-03-15,312.107,316.762,3.9,81.94,14.41,120.7884,2173.25,100.9,5117.09,5123.31,5136.86,5104.35,4.21,5.33,2024-03-15,4997.206,4514.0356,4996.076151931406,4577.084260698303,0.08938227554904588,84.64511595221364,5282.325239000602,4313.563760999397,0.014706491368940146
468,2024-03-22,312.107,316.762,3.9,81.1,13.06,121.5694,2162.05,97.8,5234.18,5242.48,5246.09,5229.87,4.21,5.33,2024-03-22,5042.241,4536.6188,5039.36776067115,4602.8527210630755,0.09414005096334943,84.69207658003586,5317.056189927384,4366.416810072616,0.010079577497309847
469,2024-03-29,312.107,316.762,3.9,83.96,13.01,121.4062,2166.41,91.0,5254.35,5248.03,5264.85,5245.82,4.21,5.33,2024-03-29,5083.695,4558.9529999999995,5078.455440549123,4628.401633962563,0.08565212270729639,84.37052932761088,5348.519572449729,4418.864427550273,0.01010651908982531
470,2024-04-05,313.016,317.596,3.9,87.69,16.03,121.3671,2214.3,86.4,5204.34,5158.95,5222.18,5157.21,4.54,5.33,2024-04-05,5115.032,4580.3694,5101.343542267464,4650.987452238541,0.06407113517359542,78.51976318311301,5369.7871845746295,4466.628815425372,0.010362566472372436
471,2024-04-12,313.016,317.596,3.9,86.46,17.31,122.6566,2323.04,94.3,5123.41,5171.51,5175.03,5107.94,4.54,5.33,2024-04-12,5131.512,4599.448,5105.355625491561,4669.513826660558,0.03323512032605924,77.6694238485411,5373.408537054965,4519.414462945036,0.011508824735237486
472,2024-04-19,313.016,317.596,3.9,83.79,18.71,123.4459,2412.97,112.8,4967.23,5005.44,5019.02,4953.56,4.54,5.33,2024-04-19,5125.574,4616.0676,5080.241875402186,4681.188970713085,-0.011813130519375936,60.920566869119895,5358.619521170461,4571.46347882954,0.01407656109877509
473,2024-04-26,313.016,317.596,3.9,85.38,15.03,123.3004,2394.05,111.3,5099.96,5084.65,5114.62,5073.14,4.54,5.33,2024-04-26,5135.013,4635.5851999999995,5083.826988965425,4697.611364018454,0.01885699330945334,64.19335479295103,5348.6585904090325,4630.983409590967,0.014951259011838304
474,2024-05-03,313.14,318.053,4.0,79.65,13.49,122.5056,2333.34,104.4,5127.79,5122.78,5139.12,5101.22,4.48,5.33,2024-05-03,5138.912,4654.3014,5091.820263698984,4714.481114449103,0.007661924225750516,63.25801683984232,5350.244060666078,4670.257939333922,0.01421636523049489
475,2024-05-10,313.14,318.053,4.0,79.81,12.55,122.3898,2293.68,96.0,5222.68,5225.49,5239.66,5209.68,4.48,5.33,2024-05-10,5147.472,4674.646,5115.612943026441,4734.410482509923,0.01666316273057844,64.34586090376698,5363.855361850457,4703.451638149542,0.014557297998312254
